Timestamp,GPS16_L1PR,GPS16_L2PR,GPS16_EAST,GPS16_NORTH,GPS16_UP,GPS22_L1PR,GPS22_L2PR,GPS22_EAST,GPS22_NORTH,GPS22_UP,GPS9_L1PR,GPS9_L2PR,GPS9_EAST,GPS9_NORTH,GPS9_UP,GPS4_L1PR,GPS4_L2PR,GPS4_EAST,GPS4_NORTH,GPS4_UP,GPS31_L1PR,GPS31_L2PR,GPS31_EAST,GPS31_NORTH,GPS31_UP,GPS26_L1PR,GPS26_L2PR,GPS26_EAST,GPS26_NORTH,GPS26_UP,GPS3_L1PR,GPS3_L2PR,GPS3_EAST,GPS3_NORTH,GPS3_UP,TRUTH_EAST,TRUTH_NORTH,TRUTH_UP
351350,19825420.05,19825420.49,343904.5042,-3712921.853,19596828.43,23570668.15,23570669.74,-11394570.11,-19012224.94,8370874.13,23207061.63,23207062.82,-15690825.25,14549735.03,9294037.189,20690388.64,20690389.65,-7632764.189,6693510.074,18169462.33,23240571.99,23240573.51,20462129.27,5332517.028,9936500.63,20837103.75,20837104.33,9244189.575,7247030.335,17359692.3,22410714.2,22410715.95,-14137776.57,-12320547.45,12493168.76,397.8751726,65.62739679,206.9520245
351351,19825300.03,19825300.44,344827.7464,-3709992.715,19597236.96,23571261.49,23571263.09,-11393896.65,-19014304.05,8368666.903,23206429,23206430.17,-15689513.05,14548731.68,9296275.771,20690053.15,20690054.17,-7631245.488,6691389.776,18170505.4,23241064.99,23241066.44,20463951.95,5330885.633,9934800.042,20837477.42,20837478.02,9245660.258,7249074.938,17358519.11,22411230.22,22411231.92,-14137716.95,-12323249.75,12491464.09,400.5471063,97.34031823,206.6512761
351352,19825180.48,19825180.94,345751.2076,-3707063.656,19597645.12,23571853.21,23571854.87,-11393222.95,-19016382.9,8366459.538,23205793.27,23205794.45,-15688200.94,14547727.88,9298514.179,20689716.22,20689717.25,-7629726.978,6689269.145,18171548.19,23241561.67,23241563.11,20465774.35,5329253.928,9933099.356,20837853.07,20837853.66,9247131.112,7251119.204,17357345.63,22411743.97,22411745.73,-14137657.16,-12325951.86,12489759.12,399.0060568,129.5751221,206.2227245
351353,19825061.12,19825061.6,346674.8878,-3704134.676,19598052.9,23572443.24,23572445.01,-11392549.02,-19018461.49,8364252.034,23205155.4,23205156.6,-15686888.93,14546723.64,9300752.411,20689378.26,20689379.25,-7628208.66,6687148.182,18172590.69,23242061.46,23242062.82,20467596.48,5327621.911,9931398.572,20838230.35,20838231.02,9248602.139,7253163.132,17356171.86,22412255.7,22412257.55,-14137597.21,-12328653.79,12488053.86,393.9578232,161.6740342,205.6288496
351354,19824941.95,19824942.42,347598.787,-3701205.775,19598460.3,23573030.88,23573032.59,-11391874.84,-19020539.82,8362044.392,23204514.95,23204516.18,-15685577.01,14545718.96,9302990.468,20689038.93,20689039.94,-7626690.534,6685026.887,18173632.89,23242565.17,23242566.56,20469418.32,5325989.584,9929697.69,20838609.87,20838610.54,9250073.337,7255206.722,17354997.81,22412764.53,22412766.45,-14137537.09,-12331355.55,12486348.29,384.6848122,193.33858,205.0322412
351355,19824823.09,19824823.57,348522.9053,-3698276.952,19598867.32,23573616.53,23573618.27,-11391200.44,-19022617.89,8359836.612,23203873.09,23203874.31,-15684265.18,14544713.84,9305228.349,20688699.08,20688700.16,-7625172.6,6682905.26,18174674.81,23243071.74,23243073.21,20471239.89,5324356.946,9927996.71,20838991.32,20838992.03,9251544.708,7257249.975,17353823.47,22413271.26,22413273.15,-14137476.81,-12334057.12,12484642.42,372.2900086,224.1952896,204.056847
351356,19824702.91,19824703.38,349447.2426,-3695348.209,19599273.97,23574197.46,23574199.15,-11390525.79,-19024695.7,8357628.693,23203228.56,23203229.82,-15682953.45,14543708.28,9307466.055,20688357.1,20688358.16,-7623654.857,6680783.301,18175716.43,23243583.05,23243584.54,20473061.17,5322723.998,9926295.632,20839374.96,20839375.68,9253016.25,7259292.889,17352648.84,22413772.9,22413774.86,-14137416.36,-12336758.51,12482936.25,354.6827827,252.9047222,204.223847
351357,19824583.41,19824583.9,350371.799,-3692419.545,19599680.25,23574776.58,23574778.24,-11389850.91,-19026773.25,8355420.637,23202583.86,23202585.11,-15681641.81,14542702.28,9309703.585,20688015.58,20688016.68,-7622137.307,6678661.01,18176757.77,23244096.86,23244098.39,20474882.18,5321090.739,9924594.457,20839760.77,20839761.42,9254487.963,7261335.465,17351473.92,22414272.97,22414274.94,-14137355.74,-12339459.72,12481229.78,334.8774691,280.2071647,203.616624
351358,19824462.65,19824463.13,351296.5746,-3689490.96,19600086.14,23575351.02,23575352.54,-11389175.79,-19028850.54,8353212.442,23201937.97,23201939.21,-15680330.26,14541695.83,9311940.94,20687672.82,20687673.94,-7620619.948,6676538.387,18177798.81,23244614.72,23244616.22,20476702.91,5319457.169,9922893.183,20840148.84,20840149.48,9255959.849,7263377.703,17350298.72,22414768.4,22414770.31,-14137294.96,-12342160.76,12479523.02,310.951703,304.4417781,203.8969608
351359,19824342.38,19824342.88,352221.5692,-3686562.455,19600491.66,23575922.73,23575924.22,-11388500.43,-19030927.57,8351004.109,23201292.4,23201293.65,-15679018.8,14540688.94,9314178.119,20687330.77,20687331.91,-7619102.781,6674415.432,18178839.56,23245135.47,23245136.94,20478523.36,5317823.289,9921191.812,20840539.44,20840540.02,9257431.906,7265419.604,17349123.23,22415261.6,22415263.46,-14137234.01,-12344861.61,12477815.95,284.7302635,326.3239795,203.5497847
351360,19824220.86,19824221.36,353146.7831,-3683634.028,19600896.8,23576489.86,23576491.39,-11387824.84,-19033004.34,8348795.639,23200646.79,23200647.97,-15677707.44,14539681.61,9316415.122,20686988.21,20686989.26,-7617585.806,6672292.146,18179880.02,23245659.14,23245660.63,20480343.53,5316189.098,9919490.343,20840931.99,20840932.56,9258904.135,7267461.165,17347947.45,22415750.62,22415752.49,-14137172.89,-12347562.28,12476108.58,255.6368263,344.5241967,203.7427738
351361,19824099.61,19824100.17,354072.2161,-3680705.682,19601301.57,23577053.89,23577055.44,-11387149.01,-19035080.84,8346587.03,23200001.97,23200003.15,-15676396.18,14538673.84,9318651.95,20686646.57,20686647.62,-7616069.024,6670168.528,18180920.19,23246185.57,23246187.06,20482163.42,5314554.597,9917788.776,20841327.05,20841327.67,9260376.536,7269502.389,17346771.39,22416237.25,22416239.05,-14137111.6,-12350262.77,12474400.91,224.5554091,359.834903,203.3051767
351362,19823978.05,19823978.64,354997.8682,-3677777.414,19601705.96,23577614.67,23577616.23,-11386472.95,-19037157.09,8344378.284,23199358.06,23199359.23,-15675085,14537665.62,9320888.601,20686305.5,20686306.52,-7614552.433,6668044.578,18181960.07,23246714.33,23246715.84,20483983.03,5312919.786,9916087.111,20841724.19,20841724.85,9261849.108,7271543.274,17345595.04,22416721.18,22416723.01,-14137050.15,-12352963.08,12472692.95,191.7612027,371.9049312,202.7904887
351363,19823855.84,19823856.37,355923.7396,-3674849.227,19602109.97,23578171.34,23578172.83,-11385796.64,-19039233.08,8342169.4,23198715.69,23198716.93,-15673773.92,14536656.97,9323125.077,20685965.15,20685966.2,-7613036.034,6665920.296,18182999.66,23247245.56,23247247.11,20485802.36,5311284.664,9914385.348,20842123.57,20842124.16,9263321.852,7273583.821,17344418.4,22417201.83,22417203.64,-14136988.53,-12355663.21,12470984.68,157.2501411,379.8953695,202.459937
351364,19823733.84,19823734.37,356849.8302,-3671921.119,19602513.61,23578725.65,23578727.14,-11385120.1,-19041308.8,8339960.379,23198074.74,23198076,-15672462.93,14535647.87,9325361.377,20685626.01,20685627.09,-7611519.827,6663795.683,18184038.96,23247778.4,23247779.95,20487621.41,5309649.232,9912683.487,20842524.85,20842525.44,9264794.767,7275624.03,17343241.48,22417680.83,22417682.65,-14136926.75,-12358363.16,12469276.12,121.9351524,385.0521647,201.4657624
351365,19823611.09,19823611.61,357776.1401,-3668993.091,19602916.86,23579275.85,23579277.27,-11384443.33,-19043384.27,8337751.22,23197436,23197437.24,-15671152.04,14534638.33,9327597.501,20685288.01,20685289.07,-7610003.813,6661670.739,18185077.96,23248313,23248314.55,20489440.19,5308013.491,9910981.528,20842928.09,20842928.63,9266267.855,7277663.9,17342064.26,22418156.83,22418158.67,-14136864.79,-12361062.93,12467567.25,85.70752831,385.801095,200.5522187
351366,19823488.3,19823488.76,358702.6692,-3666065.143,19603319.75,23579823.76,23579825.14,-11383766.31,-19045459.47,8335541.923,23196799,23196800.34,-15669841.24,14533628.35,9329833.449,20684951.22,20684952.26,-7608487.99,6659545.463,18186116.68,23248848.58,23248850.14,20491258.68,5306377.439,9909279.472,20843332.78,20843333.27,9267741.113,7279703.432,17340886.77,22418631.39,22418633.2,-14136802.67,-12363762.51,12465858.09,49.28088762,383.6780571,199.2825063
351367,19823364.14,19823364.61,359629.4177,-3663137.274,19603722.25,23580367.79,23580369.21,-11383089.06,-19047534.42,8333332.489,23196164.88,23196166.21,-15668530.53,14532617.93,9332069.221,20684615.62,20684616.57,-7606972.36,6657419.855,18187155.1,23249384.79,23249386.3,20493076.9,5304741.077,9907577.318,20843738.59,20843739.13,9269214.544,7281742.625,17339708.98,22419103.27,22419105.09,-14136740.38,-12366461.92,12464148.62,13.11634734,376.8198933,198.5335835
351368,19823239.87,19823240.32,360556.3854,-3660209.486,19604124.38,23580909.85,23580911.3,-11382411.57,-19049609.1,8331122.918,23195533.33,23195534.86,-15667219.92,14531607.06,9334304.817,20684281.61,20684282.56,-7605456.922,6655293.917,18188193.23,23249921.22,23249922.72,20494894.83,5303104.405,9905875.065,20844145.5,20844146.08,9270688.145,7283781.48,17338530.91,22419574.12,22419575.94,-14136677.93,-12369161.15,12462438.86,-22.40580108,366.8073478,197.5115195
351369,19823114.22,19823114.63,361483.5725,-3657281.778,19604526.14,23581448.72,23581450.17,-11381733.85,-19051683.52,8328913.209,23194905.29,23194906.84,-15665909.4,14530595.76,9336540.236,20683949.04,20683950.04,-7603941.675,6653167.647,18189231.08,23250457.24,23250458.76,20496712.49,5301467.423,9904172.715,20844552.94,20844553.55,9272161.919,7285819.996,17337352.55,22420043.04,22420044.88,-14136615.31,-12371860.19,12460728.8,-56.51123349,352.2787602,197.1943693
351370,19822988.25,19822988.6,362410.9789,-3654354.15,19604927.51,23581985.62,23581987.08,-11381055.89,-19053757.69,8326703.363,23194280.71,23194282.32,-15664598.98,14529584.01,9338775.48,20683618.49,20683619.55,-7602426.622,6651041.045,18190268.63,23250992.82,23250994.34,20498529.86,5299830.131,9902470.267,20844961.19,20844961.79,9273635.864,7287858.173,17336173.9,22420511.22,22420513.09,-14136552.52,-12374559.06,12459018.43,-89.07256646,334.1927574,196.6902677
351371,19822862.12,19822862.45,363338.6047,-3651426.602,19605328.51,23582521.05,23582522.41,-11380377.69,-19055831.59,8324493.38,23193659.44,23193660.96,-15663288.65,14528571.82,9341010.547,20683289.87,20683290.96,-7600911.76,6648914.113,18191305.88,23251527.62,23251529.13,20500346.96,5298192.53,9900767.721,20845369.97,20845370.62,9275109.98,7289896.011,17334994.97,22420979.08,22420980.93,-14136489.56,-12377257.74,12457307.77,-119.7636662,312.9999918,195.8685318
351372,19822734.88,19822735.22,364266.4498,-3648499.134,19605729.14,23583054.76,23583056.08,-11379699.25,-19057905.23,8322283.26,23193042.33,23193043.84,-15661978.41,14527559.19,9343245.437,20682963.24,20682964.38,-7599397.091,6646786.85,18192342.85,23252060.57,23252062.05,20502163.77,5296554.619,9899065.078,20845778.54,20845779.2,9276584.268,7291933.511,17333815.75,22421446.5,22421448.41,-14136426.44,-12379956.24,12455596.81,-147.5976209,288.1653236,195.5602378
351373,19822607.77,19822608.04,365194.5144,-3645571.747,19606129.38,23583587.99,23583589.26,-11379020.58,-19059978.61,8320073.003,23192428.24,23192429.69,-15660668.26,14526546.12,9345480.152,20682638.53,20682639.68,-7597882.613,6644659.255,18193379.53,23252592.17,23252593.65,20503980.31,5294916.398,9897362.336,20846187.24,20846187.86,9278058.727,7293970.672,17332636.25,22421914.45,22421916.35,-14136363.15,-12382654.57,12453885.55,-173.1521714,261.147773,194.9032751
351374,19822479.67,19822479.97,366122.7984,-3642644.441,19606529.25,23584120.47,23584121.72,-11378341.67,-19062051.73,8317862.609,23191818.04,23191819.62,-15659358.21,14525532.6,9347714.69,20682315.65,20682316.72,-7596368.328,6642531.33,18194415.91,23253121.11,23253122.57,20505796.57,5293277.868,9895659.497,20846595.02,20846595.63,9279533.358,7296007.494,17331456.46,22422382.9,22422384.76,-14136299.69,-12385352.71,12452174,-195.0857486,231.2940622,194.6672857
351375,19822351.49,19822351.72,367051.3018,-3639717.215,19606928.75,23584652.98,23584654.22,-11377662.52,-19064124.59,8315652.078,23191211.26,23191212.94,-15658048.26,14524518.65,9349949.051,20681994.72,20681995.78,-7594854.236,6640403.073,18195452.01,23253647.71,23253649.19,20507612.54,5291639.028,9893956.559,20847002.24,20847002.86,9281008.16,7298043.977,17330276.38,22422852.42,22422854.27,-14136236.06,-12388050.67,12450462.14,-213.9802087,199.5994484,194.3011593
351376,19822223.27,19822223.5,367980.0247,-3636790.069,19607327.86,23585185.94,23585187.09,-11376983.13,-19066197.18,8313441.411,23190607.53,23190609.22,-15656738.4,14523504.25,9352183.236,20681675.58,20681676.68,-7593340.336,6638274.486,18196487.81,23254172.06,23254173.55,20509428.24,5289999.879,9892253.524,20847408.91,20847409.5,9282483.133,7300080.121,17329096.02,22423323.22,22423325.09,-14136172.27,-12390748.45,12448749.98,-229.7568788,166.4397782,193.8049089
351377,19822094.29,19822094.5,368908.9671,-3633863.005,19607726.61,23585719.65,23585720.7,-11376303.51,-19068269.52,8311230.606,23190007.83,23190009.52,-15655428.63,14522489.41,9354417.244,20681358.36,20681359.38,-7591826.628,6636145.568,18197523.32,23254692.45,23254693.92,20511243.66,5288360.42,9890550.391,20847813.68,20847814.3,9283958.278,7302115.926,17327915.37,22423795.89,22423797.77,-14136108.31,-12393446.04,12447037.53,-240.8483035,131.6505548,193.7476215
